guid,title,pubDate,description,link,media 
b'https://www.news18.com/news/lifestyle/amitabh-bachchan-pens-foreword-for-roopkumar-rathods-photo-book-2416457.html',"b""Amitabh Bachchan Pens Foreword for Roopkumar Rathod's Photo Book""",b'2019-12-08T18:32:58+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/11/Amitabh-Bachchan-10.jpg' width='90' height='62' />Roopkumar, who is best known for his songs &quot;Maula mere maula&quot; and &quot;tujh mein rab dikhta hai&quot;, launched his book on Saturday in Mumbai.""",b'https://www.news18.com/news/lifestyle/amitabh-bachchan-pens-foreword-for-roopkumar-rathods-photo-book-2416457.html',
b'https://www.news18.com/news/lifestyle/amitabh-bachchan-pens-foreword-for-roopkumar-rathods-photo-book-2416457.html',"b""Amitabh Bachchan Pens Foreword for Roopkumar Rathod's Photo Book""",b'2019-12-08T18:32:58+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/11/Amitabh-Bachchan-10.jpg' width='90' height='62' />Roopkumar, who is best known for his songs &quot;Maula mere maula&quot; and &quot;tujh mein rab dikhta hai&quot;, launched his book on Saturday in Mumbai.""",b'https://www.news18.com/news/lifestyle/amitabh-bachchan-pens-foreword-for-roopkumar-rathods-photo-book-2416457.html',
b'https://www.news18.com/news/lifestyle/amitabh-bachchan-pens-foreword-for-roopkumar-rathods-photo-book-2416457.html',"b""Amitabh Bachchan Pens Foreword for Roopkumar Rathod's Photo Book""",b'2019-12-08T18:32:58+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/11/Amitabh-Bachchan-10.jpg' width='90' height='62' />Roopkumar, who is best known for his songs &quot;Maula mere maula&quot; and &quot;tujh mein rab dikhta hai&quot;, launched his book on Saturday in Mumbai.""",b'https://www.news18.com/news/lifestyle/amitabh-bachchan-pens-foreword-for-roopkumar-rathods-photo-book-2416457.html',
b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',"b'From Heart of Darkness to Lord Jim, Here are 5 Books by Joseph Conrad That One Must Read'",b'2019-12-03T11:56:51+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/08/Joseph-Conrad.jpg' width='90' height='62' />Joseph Conrad passed away on August 3, 1924 and left behind a rich heritage in terms of works, which have often transcended the pages of books and have found new life in varied media.\n""",b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',
b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',"b'From Heart of Darkness to Lord Jim, Here are 5 Books by Joseph Conrad That One Must Read'",b'2019-12-03T11:56:51+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/08/Joseph-Conrad.jpg' width='90' height='62' />Joseph Conrad passed away on August 3, 1924 and left behind a rich heritage in terms of works, which have often transcended the pages of books and have found new life in varied media.\n""",b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',
b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',"b'From Heart of Darkness to Lord Jim, Here are 5 Books by Joseph Conrad That One Must Read'",b'2019-12-03T11:56:51+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/08/Joseph-Conrad.jpg' width='90' height='62' />Joseph Conrad passed away on August 3, 1924 and left behind a rich heritage in terms of works, which have often transcended the pages of books and have found new life in varied media.\n""",b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',
b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',"b'From Heart of Darkness to Lord Jim, Here are 5 Books by Joseph Conrad That One Must Read'",b'2019-12-03T11:56:51+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/08/Joseph-Conrad.jpg' width='90' height='62' />Joseph Conrad passed away on August 3, 1924 and left behind a rich heritage in terms of works, which have often transcended the pages of books and have found new life in varied media.\n""",b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',
b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',"b'From Heart of Darkness to Lord Jim, Here are 5 Books by Joseph Conrad That One Must Read'",b'2019-12-03T11:56:51+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/08/Joseph-Conrad.jpg' width='90' height='62' />Joseph Conrad passed away on August 3, 1924 and left behind a rich heritage in terms of works, which have often transcended the pages of books and have found new life in varied media.\n""",b'https://www.news18.com/news/lifestyle/from-heart-of-darkness-to-lord-jim-here-are-5-books-by-joseph-conrad-that-one-must-read-2409705.html',
b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',"b'26/11 Terror Attacks: Martyred ATS Chief Hemant Karkare Was Brave in Life, as He Was in Death'",b'2019-11-26T17:52:56+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/11/karkare.jpg' width='90' height='62' />One of the biggest issue that Karkare's death brought to light was that of 'faulty' bulletproof jackets, which allegedly could not protect him and resulted in his death on 26/11. """,b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',
b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',"b'26/11 Terror Attacks: Martyred ATS Chief Hemant Karkare Was Brave in Life, as He Was in Death'",b'2019-11-26T17:52:56+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/11/karkare.jpg' width='90' height='62' />One of the biggest issue that Karkare's death brought to light was that of 'faulty' bulletproof jackets, which allegedly could not protect him and resulted in his death on 26/11. """,b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',
b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',"b'26/11 Terror Attacks: Martyred ATS Chief Hemant Karkare Was Brave in Life, as He Was in Death'",b'2019-11-26T17:52:56+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/11/karkare.jpg' width='90' height='62' />One of the biggest issue that Karkare's death brought to light was that of 'faulty' bulletproof jackets, which allegedly could not protect him and resulted in his death on 26/11. """,b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',
b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',"b'26/11 Terror Attacks: Martyred ATS Chief Hemant Karkare Was Brave in Life, as He Was in Death'",b'2019-11-26T17:52:56+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/11/karkare.jpg' width='90' height='62' />One of the biggest issue that Karkare's death brought to light was that of 'faulty' bulletproof jackets, which allegedly could not protect him and resulted in his death on 26/11. """,b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',
b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',"b'26/11 Terror Attacks: Martyred ATS Chief Hemant Karkare Was Brave in Life, as He Was in Death'",b'2019-11-26T17:52:56+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2019/11/karkare.jpg' width='90' height='62' />One of the biggest issue that Karkare's death brought to light was that of 'faulty' bulletproof jackets, which allegedly could not protect him and resulted in his death on 26/11. """,b'https://www.news18.com/news/books/2611-terror-attacks-martyred-ats-chief-hemant-karkare-was-brave-in-life-as-he-was-in-death-2400875.html',
b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',b'26/11 Mumbai Attacks: 5 Books That Give Insight into the Brazen Events of 2008',b'2019-11-26T12:33:47+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />On the occasion remembering those who lost their lives in the attack, here are 5 books that give a comprehensive insight into the brazen events that unfolded in 2008.""",b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',
b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',b'26/11 Mumbai Attacks: 5 Books That Give Insight into the Brazen Events of 2008',b'2019-11-26T12:33:47+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />On the occasion remembering those who lost their lives in the attack, here are 5 books that give a comprehensive insight into the brazen events that unfolded in 2008.""",b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',
b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',b'26/11 Mumbai Attacks: 5 Books That Give Insight into the Brazen Events of 2008',b'2019-11-26T12:33:47+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />On the occasion remembering those who lost their lives in the attack, here are 5 books that give a comprehensive insight into the brazen events that unfolded in 2008.""",b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',
b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',b'26/11 Mumbai Attacks: 5 Books That Give Insight into the Brazen Events of 2008',b'2019-11-26T12:33:47+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />On the occasion remembering those who lost their lives in the attack, here are 5 books that give a comprehensive insight into the brazen events that unfolded in 2008.""",b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',
b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',b'26/11 Mumbai Attacks: 5 Books That Give Insight into the Brazen Events of 2008',b'2019-11-26T12:33:47+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />On the occasion remembering those who lost their lives in the attack, here are 5 books that give a comprehensive insight into the brazen events that unfolded in 2008.""",b'https://www.news18.com/news/lifestyle/2611-mumbai-attacks-5-books-that-give-insight-into-the-brazen-events-of-2008-2400859.html',
b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',"b""Book on RAW's Founding Father to Hit Stands Soon""",b'2019-11-24T17:30:19+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />A new book on the life and times of legendary spymaster RN Kao, founding father of India's external intelligence agency Research &amp; Analysis Wing (RAW), will hit the stands soon, announced publishing house Bloomsbury.""",b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',
b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',"b""Book on RAW's Founding Father to Hit Stands Soon""",b'2019-11-24T17:30:19+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />A new book on the life and times of legendary spymaster RN Kao, founding father of India's external intelligence agency Research &amp; Analysis Wing (RAW), will hit the stands soon, announced publishing house Bloomsbury.""",b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',
b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',"b""Book on RAW's Founding Father to Hit Stands Soon""",b'2019-11-24T17:30:19+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />A new book on the life and times of legendary spymaster RN Kao, founding father of India's external intelligence agency Research &amp; Analysis Wing (RAW), will hit the stands soon, announced publishing house Bloomsbury.""",b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',
b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',"b""Book on RAW's Founding Father to Hit Stands Soon""",b'2019-11-24T17:30:19+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />A new book on the life and times of legendary spymaster RN Kao, founding father of India's external intelligence agency Research &amp; Analysis Wing (RAW), will hit the stands soon, announced publishing house Bloomsbury.""",b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',
b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',"b""Book on RAW's Founding Father to Hit Stands Soon""",b'2019-11-24T17:30:19+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />A new book on the life and times of legendary spymaster RN Kao, founding father of India's external intelligence agency Research &amp; Analysis Wing (RAW), will hit the stands soon, announced publishing house Bloomsbury.""",b'https://www.news18.com/news/lifestyle/book-on-raws-founding-father-to-hit-stands-soon-2398545.html',
